idFactura;idReserva;idServicio;idProducto;cantidad
22868;84485;43;69;6
22869;237586;55;71;4
22870;61921;43;69;65
22871;74464;43;69;2
22872;153387;40;67;93
22873;186719;46;68;10
22874;170179;37;66;23
22875;184201;55;71;20
22876;98607;55;71;44
22877;155885;49;70;60
22878;224650;37;66;55
22879;141240;40;67;27
22880;101680;37;66;74
22881;44341;37;66;18
22882;243840;46;68;14
22883;54507;37;66;42
22884;94792;46;68;10
22885;91052;49;70;69
22886;200718;40;67;7
22887;90138;55;71;53
22888;139541;40;67;41
22889;241258;55;71;32
22890;155171;37;66;53
22891;39154;43;69;43
22892;106074;55;71;69
22893;213456;43;69;54
22894;45147;43;69;5
22895;45898;55;71;50
22896;41718;43;69;1
22897;27145;55;71;74
22898;220875;49;70;9
22899;163526;55;71;22
22900;153664;40;67;91
22901;161857;40;67;15
22902;220171;43;69;49
22903;92565;46;68;38
22904;145719;40;67;57
22905;80154;49;70;19
22906;145754;37;66;46
22907;123765;55;71;37
22908;217755;49;70;68
22909;106622;55;71;75
22910;18864;46;68;12
22911;130020;37;66;46
22912;85302;43;69;72
22913;191485;43;69;34
22914;188230;49;70;92
22915;32813;49;70;82
22916;248951;46;68;11
22917;52316;43;69;20
22918;54381;37;66;47
22919;98939;43;69;18
22920;49476;55;71;48
22921;232;43;69;57
22922;55496;49;70;91
22923;100715;55;71;83
22924;205829;49;70;52
22925;166521;55;71;27
22926;116874;49;70;52
22927;158395;49;70;92
22928;20331;49;70;91
22929;64329;46;68;100
22930;221560;43;69;27
22931;207587;46;68;96
22932;151053;43;69;63
22933;220972;40;67;23
22934;20820;40;67;86
22935;63393;37;66;51
22936;68295;55;71;35
22937;219182;46;68;1
22938;60445;46;68;65
22939;213217;37;66;43
22940;180403;37;66;64
22941;164691;55;71;88
22942;9056;43;69;28
22943;157198;49;70;26
22944;136413;55;71;28
22945;155456;43;69;76
22946;195709;37;66;39
22947;82009;40;67;94
22948;65478;43;69;2
22949;139641;40;67;56
22950;244689;49;70;4
22951;141980;40;67;69
22952;75783;43;69;2
22953;237937;37;66;83
22954;198903;37;66;31
22955;59627;49;70;7
22956;95192;46;68;33
22957;63605;43;69;100
22958;139857;46;68;86
22959;18245;40;67;86
22960;67831;37;66;36
22961;215429;37;66;36
22962;201315;37;66;54
22963;24567;37;66;89
22964;207515;49;70;98
22965;9117;37;66;92
22966;184102;46;68;45
22967;130792;40;67;69
22968;177508;37;66;51
22969;210912;49;70;40
22970;221283;55;71;79
22971;26469;43;69;66
22972;11771;49;70;18
22973;24858;37;66;46
22974;65240;55;71;60
22975;197796;43;69;69
22976;174491;46;68;34
22977;95422;43;69;51
22978;99277;40;67;32
22979;76700;37;66;23
22980;64700;37;66;30
22981;248848;43;69;98
22982;176593;40;67;88
22983;198757;46;68;92
22984;167935;43;69;10
22985;32223;49;70;76
22986;106275;43;69;37
22987;112320;37;66;84
22988;139214;49;70;5
22989;247922;55;71;45
22990;91054;37;66;30
22991;132348;43;69;81
22992;114883;46;68;22
22993;103178;40;67;69
22994;247064;46;68;17
22995;85199;46;68;12
22996;48377;55;71;61
22997;59388;46;68;74
22998;6813;49;70;30
22999;204619;40;67;97
23000;37991;37;66;5
23001;234539;40;67;28
23002;68996;49;70;16
23003;127885;49;70;77
23004;102373;43;69;55
23005;33806;55;71;20
23006;88963;40;67;64
23007;162030;37;66;82
23008;47319;55;71;39
23009;61907;37;66;83
23010;176693;49;70;8
23011;87870;43;69;61
23012;129443;40;67;3
23013;186861;37;66;51
23014;236818;49;70;91
23015;99915;46;68;32
23016;227614;46;68;73
23017;16569;49;70;61
23018;70284;43;69;8
23019;244934;40;67;3
23020;236511;40;67;16
23021;188737;46;68;56
23022;120665;40;67;24
23023;65558;49;70;79
23024;232503;40;67;15
23025;219165;46;68;16
23026;28213;46;68;55
23027;159924;40;67;65
23028;230990;40;67;98
23029;170292;55;71;1
23030;245757;43;69;73
23031;146158;40;67;88
23032;31228;40;67;7
23033;195385;43;69;80
23034;92164;55;71;89
23035;106215;40;67;70
23036;40488;55;71;40
23037;179054;43;69;9
23038;91281;55;71;28
23039;144937;40;67;7
23040;133889;46;68;39
23041;234376;46;68;95
23042;245451;55;71;68
23043;126846;43;69;74
23044;92990;43;69;3
23045;235426;55;71;43
23046;233231;49;70;49
23047;12968;40;67;55
23048;168884;40;67;17
23049;162005;46;68;92
23050;179124;46;68;52
23051;105904;55;71;100
23052;59167;46;68;85
23053;138603;55;71;85
23054;109375;40;67;9
23055;45331;46;68;44
23056;135197;55;71;55
23057;42113;46;68;80
23058;130128;37;66;40
23059;59197;37;66;94
23060;33510;40;67;23
23061;31031;37;66;31
23062;237104;43;69;44
23063;22594;49;70;13
23064;184540;55;71;69
23065;140459;49;70;92
23066;215664;37;66;38
23067;30354;46;68;58
23068;150496;43;69;69
23069;233291;55;71;82
23070;167208;49;70;98
23071;241801;37;66;26
23072;31522;40;67;73
23073;212482;40;67;6
23074;4145;55;71;39
23075;5944;49;70;79
23076;48011;40;67;36
23077;19993;46;68;64
23078;216719;46;68;12
23079;89906;49;70;41
23080;84013;46;68;21
23081;131480;37;66;77
23082;144061;55;71;88
23083;158210;49;70;5
23084;123763;37;66;1
23085;86081;49;70;40
23086;45890;49;70;48
23087;190928;55;71;98
23088;160510;46;68;72
23089;104304;49;70;52
23090;4487;55;71;74
23091;225101;55;71;80
23092;170386;43;69;14
23093;72885;46;68;80
23094;166166;46;68;43
23095;54531;55;71;16
23096;25427;46;68;55
23097;103570;46;68;7
23098;238824;43;69;85
23099;236914;43;69;13
23100;57633;49;70;42
23101;27622;46;68;58
23102;19814;40;67;95
23103;23620;40;67;78
23104;106371;49;70;71
23105;96108;49;70;66
23106;227600;49;70;50
23107;197465;43;69;20
23108;144253;46;68;60
23109;103558;49;70;77
23110;199171;37;66;87
23111;229665;43;69;57
23112;225392;37;66;31
23113;86457;40;67;85
23114;150129;55;71;1
23115;211596;37;66;9
23116;109981;37;66;96
23117;91157;40;67;78
23118;90379;43;69;31
23119;142644;40;67;38
23120;181212;55;71;11
23121;21167;37;66;24
23122;207097;49;70;43
23123;35826;49;70;86
23124;218255;40;67;5
23125;89255;40;67;41
23126;81740;49;70;16
23127;18573;43;69;21
23128;75431;43;69;9
23129;29200;37;66;90
23130;185657;55;71;53
23131;206578;37;66;51
23132;174273;49;70;2
23133;31958;43;69;5
23134;144301;46;68;20
23135;220247;40;67;85
23136;17210;49;70;79
23137;240425;40;67;41
23138;92727;46;68;54
23139;145836;43;69;26
23140;215789;55;71;41
23141;208491;49;70;26
23142;123835;49;70;76
23143;10915;40;67;69
23144;127534;37;66;64
23145;4222;43;69;88
23146;86593;43;69;15
23147;142312;55;71;15
23148;157197;46;68;75
23149;179333;40;67;83
23150;10610;55;71;18
23151;104749;55;71;91
23152;179837;55;71;86
23153;239306;46;68;21
23154;129781;40;67;69
23155;96272;46;68;34
23156;10400;37;66;61
23157;4676;37;66;42
23158;10908;49;70;24
23159;125092;55;71;27
23160;131463;43;69;59
23161;62296;46;68;59
23162;226741;55;71;1
23163;235224;46;68;36
23164;38269;40;67;39
23165;192903;55;71;29
23166;208707;37;66;56
23167;42290;37;66;39
23168;213221;37;66;6
23169;242334;43;69;74
23170;101128;37;66;49
23171;146992;49;70;69
23172;232241;49;70;30
23173;187743;37;66;9
23174;475;55;71;97
23175;192551;43;69;75
23176;117563;43;69;9
23177;198668;55;71;1
23178;177195;55;71;82
23179;107168;40;67;68
23180;172529;46;68;67
23181;8553;43;69;34
23182;225257;55;71;39
23183;222079;49;70;49
23184;181461;46;68;98
23185;2876;49;70;2
23186;168037;40;67;9
23187;213947;37;66;55
23188;33025;43;69;72
23189;24426;55;71;1
23190;86073;55;71;21
23191;19385;49;70;19
23192;210799;46;68;27
23193;72719;40;67;37
23194;136300;40;67;96
23195;214083;49;70;16
23196;153244;43;69;67
23197;214014;37;66;29
23198;79318;43;69;33
23199;13842;49;70;58
23200;23039;49;70;42
23201;123762;55;71;59
23202;186432;49;70;85
23203;72766;37;66;33
23204;13779;43;69;20
23205;98206;49;70;34
23206;238494;37;66;68
23207;249051;49;70;9
23208;78564;55;71;7
23209;193366;49;70;8
23210;23818;37;66;96
23211;48601;49;70;58
23212;230787;40;67;13
23213;162487;37;66;12
23214;131740;49;70;7
23215;219303;55;71;45
23216;74031;40;67;38
23217;57410;40;67;84
23218;141866;43;69;23
23219;206066;49;70;34
23220;153479;43;69;66
23221;42909;43;69;16
23222;104510;37;66;69
23223;212185;43;69;1
23224;151656;43;69;40
23225;87721;55;71;83
23226;140074;55;71;54
23227;205848;55;71;68
23228;156477;49;70;63
23229;2725;49;70;62
23230;64569;40;67;89
23231;125969;37;66;60
23232;131972;49;70;2
23233;50410;43;69;3
23234;216353;37;66;55
23235;6844;40;67;94
23236;64182;46;68;51
23237;226538;43;69;70
23238;68462;49;70;14
23239;129449;49;70;51
23240;144478;46;68;57
23241;220648;40;67;59
23242;45743;37;66;74
23243;24642;46;68;96
23244;148362;40;67;23
23245;110243;55;71;62
23246;30247;55;71;44
23247;228616;43;69;13
23248;91495;46;68;15
23249;125853;49;70;69
23250;68536;40;67;14
23251;108325;40;67;87
23252;173959;43;69;52
23253;109438;40;67;81
23254;208294;37;66;90
23255;107;43;69;98
23256;214777;49;70;18
23257;98905;37;66;11
23258;180510;40;67;54
23259;234791;49;70;42
23260;218301;40;67;28
23261;198138;43;69;4
23262;201319;55;71;79
23263;182210;49;70;77
23264;126476;43;69;55
23265;206566;49;70;49
23266;142328;49;70;84
23267;67163;40;67;73
23268;129094;40;67;83
23269;73243;49;70;97
23270;247742;40;67;78
23271;170382;37;66;96
23272;99569;37;66;6
23273;99774;49;70;20
23274;208165;49;70;18
23275;214051;55;71;24
23276;74601;46;68;37
23277;142413;55;71;73
23278;216048;40;67;97
23279;8872;43;69;65
23280;69732;55;71;80
23281;173765;43;69;59
23282;13798;43;69;25
23283;44063;46;68;85
23284;208458;40;67;76
23285;209182;49;70;37
23286;157651;55;71;75
23287;155791;55;71;61
23288;87916;49;70;98
23289;8237;49;70;32
23290;103059;37;66;21
23291;63389;43;69;24
23292;113948;55;71;81
23293;13458;55;71;81
23294;43736;37;66;54
23295;65780;40;67;85
23296;166339;37;66;66
23297;129147;49;70;78
23298;4637;55;71;80
23299;211552;55;71;34
23300;233091;37;66;56
23301;142304;37;66;42
23302;70457;40;67;45
23303;49775;49;70;73
23304;35050;46;68;87
23305;95473;46;68;87
23306;188166;55;71;58
23307;71492;43;69;100
23308;133298;49;70;45
23309;244532;37;66;47
23310;105096;43;69;45
23311;48289;49;70;75
23312;79130;43;69;55
23313;221209;40;67;28
23314;174864;55;71;67
23315;183772;43;69;66
23316;185921;49;70;97
23317;195234;55;71;45
23318;117287;40;67;68
23319;209357;37;66;53
23320;66760;43;69;89
23321;77933;37;66;9
23322;125620;43;69;36
23323;95357;40;67;62
23324;197661;43;69;38
23325;6876;43;69;64
23326;66754;40;67;81
23327;102795;37;66;51
23328;193348;37;66;2
23329;191329;46;68;65
23330;18360;55;71;5
23331;148577;43;69;42
23332;235793;37;66;83
23333;199273;49;70;76
23334;167896;49;70;22
23335;219943;49;70;1
23336;242223;40;67;92
23337;143798;40;67;87
23338;39747;43;69;2
23339;142560;40;67;8
23340;83163;49;70;86
23341;85444;40;67;18
23342;168046;46;68;58
23343;92433;37;66;91
23344;63619;46;68;95
23345;181029;49;70;4
23346;81356;49;70;72
23347;68566;49;70;25
23348;119297;46;68;88
23349;163942;49;70;70
23350;57472;37;66;97
23351;189121;49;70;100
23352;77458;49;70;33
23353;61819;43;69;71
23354;183730;49;70;55
23355;114624;49;70;74
23356;129202;40;67;10
23357;246091;55;71;78
23358;65388;43;69;20
23359;80129;37;66;84
23360;213732;49;70;3
23361;106666;37;66;85
23362;162686;37;66;96
23363;66388;43;69;58
23364;36043;46;68;36
23365;20942;55;71;73
23366;145081;40;67;3
23367;145607;46;68;38
23368;119916;55;71;26
23369;118548;43;69;38
23370;74315;40;67;66
23371;249405;55;71;96
23372;237952;37;66;55
23373;85892;49;70;40
23374;160302;49;70;27
23375;85862;49;70;68
23376;183606;46;68;62
23377;160320;37;66;78
23378;8104;49;70;77
23379;51534;49;70;32
23380;33904;55;71;84
23381;244631;55;71;21
23382;249225;46;68;5
23383;6754;55;71;38
23384;53244;37;66;42
23385;73709;49;70;28
23386;237679;55;71;32
23387;125808;55;71;78
23388;51300;37;66;17
23389;95494;46;68;51
23390;101950;46;68;10
23391;81599;40;67;81
23392;82509;43;69;81
23393;13172;40;67;80
23394;65431;49;70;34
23395;91850;46;68;94
23396;26560;37;66;73
23397;79186;43;69;11
23398;964;46;68;30
23399;21371;37;66;30
23400;109709;43;69;9
23401;205244;49;70;67
23402;93824;43;69;63
23403;9876;37;66;94
23404;100924;43;69;23
23405;28472;46;68;67
23406;215509;46;68;80
23407;49618;49;70;3
23408;51884;37;66;64
23409;206705;49;70;91
23410;122940;40;67;42
23411;245790;55;71;45
23412;55068;43;69;69
23413;64542;37;66;20
23414;154422;46;68;94
23415;57340;49;70;25
23416;122746;43;69;45
23417;455;49;70;75
23418;7538;40;67;83
23419;227660;49;70;44
23420;243107;49;70;88
23421;218722;37;66;78
23422;53601;46;68;3
23423;101221;49;70;49
23424;158671;55;71;60
23425;49739;49;70;98
23426;15703;43;69;46
23427;139928;55;71;17
23428;155291;40;67;33
23429;33127;37;66;54
23430;100207;46;68;99
23431;124365;46;68;4
23432;208759;46;68;5
23433;215388;49;70;46
23434;4920;43;69;75
23435;138602;55;71;43
23436;172180;43;69;25
23437;39396;46;68;88
23438;64913;43;69;24
23439;106488;55;71;67
23440;70111;43;69;58
23441;230584;40;67;92
23442;75517;43;69;29
23443;36441;40;67;95
23444;80355;43;69;43
23445;54247;49;70;62
23446;98839;37;66;97
23447;72714;49;70;91
23448;115913;43;69;70
23449;196412;37;66;4
23450;128340;40;67;53
23451;6839;46;68;46
23452;210183;43;69;96
23453;7320;37;66;95
23454;6464;46;68;60
23455;80483;43;69;51
23456;212589;43;69;42
23457;74922;55;71;99
23458;214807;40;67;32
23459;168151;40;67;5
23460;33465;55;71;71
23461;164649;46;68;33
23462;182605;55;71;41
23463;25602;40;67;76
23464;173770;37;66;88
23465;92722;46;68;19
23466;78341;40;67;76
23467;70789;40;67;13
23468;164081;49;70;64
23469;152078;37;66;22
23470;44045;43;69;84
23471;109294;46;68;16
23472;238772;55;71;13
23473;30717;46;68;35
23474;208931;49;70;28
23475;201126;37;66;90
23476;80807;49;70;87
23477;127031;40;67;12
23478;68526;55;71;94
23479;144938;40;67;89
23480;10962;55;71;65
23481;80454;43;69;74
23482;209716;43;69;3
23483;191032;46;68;60
23484;153143;55;71;23
23485;21285;37;66;6
23486;238305;49;70;52
23487;147119;49;70;38
23488;54039;40;67;67
23489;230146;46;68;31
23490;65056;37;66;66
23491;58413;49;70;99
23492;125569;40;67;54
23493;177638;43;69;77
23494;159632;49;70;75
23495;206357;55;71;18
23496;111527;37;66;52
23497;24666;55;71;82
23498;245250;55;71;89
23499;225546;37;66;20
23500;24679;49;70;10
23501;179466;40;67;85
23502;65494;55;71;62
23503;118660;55;71;8
23504;224157;37;66;86
23505;103384;40;67;77
23506;86814;55;71;71
23507;144370;43;69;10
23508;136509;40;67;71
23509;215844;55;71;73
23510;221166;55;71;85
23511;41661;43;69;8
23512;217959;43;69;38
23513;49486;37;66;6
23514;131466;43;69;55
23515;37269;43;69;77
23516;109760;40;67;38
23517;184729;37;66;31
23518;241054;37;66;20
23519;127867;46;68;76
23520;11835;37;66;100
23521;92655;37;66;64
23522;104888;55;71;3
23523;214520;43;69;15
23524;101772;37;66;3
23525;17738;49;70;34
23526;213094;37;66;12
23527;80362;55;71;21
23528;211356;49;70;31
23529;212332;49;70;20
23530;22753;55;71;35
23531;241161;43;69;96
23532;21886;49;70;23
23533;228401;37;66;35
23534;122586;55;71;7
23535;214637;46;68;49
23536;190659;55;71;78
23537;102219;55;71;27
23538;138726;49;70;91
23539;66338;49;70;34
23540;20939;49;70;35
23541;185534;37;66;89
23542;153838;37;66;71
23543;92946;43;69;1
23544;25429;37;66;87
23545;165432;49;70;57
23546;82116;46;68;83
23547;55689;40;67;51
23548;34464;40;67;97
23549;48523;43;69;48
23550;223262;37;66;6
23551;183639;49;70;82
23552;186211;49;70;27
23553;111437;49;70;72
23554;241841;40;67;29
23555;106191;46;68;20
23556;202530;49;70;99
23557;214887;46;68;27
23558;79241;46;68;81
23559;51162;55;71;41
23560;209084;49;70;18
23561;6027;40;67;5
23562;22060;37;66;75
23563;6700;55;71;77
23564;103660;55;71;56
23565;222047;46;68;75
23566;88702;43;69;61
23567;229476;46;68;14
23568;156560;37;66;19
23569;35929;37;66;60
23570;178651;40;67;3
23571;169526;40;67;52
23572;98056;55;71;59
23573;105406;49;70;13
23574;54229;46;68;37
23575;137850;43;69;14
23576;200227;37;66;54
23577;247967;49;70;59
23578;4681;40;67;49
23579;238434;55;71;79
23580;128328;43;69;62
23581;116112;46;68;58
23582;218925;40;67;73
23583;31482;49;70;60
23584;118829;46;68;88
23585;246711;55;71;35
23586;238756;40;67;65
23587;90119;49;70;4
23588;165152;37;66;89
23589;165431;40;67;63
23590;97650;49;70;46
23591;146172;37;66;63
23592;177772;49;70;85
23593;235169;49;70;34
23594;122553;55;71;89
23595;107782;49;70;9
23596;100266;55;71;83
23597;174405;40;67;22
23598;153952;49;70;100
23599;182524;49;70;65
23600;117833;55;71;47
23601;128692;43;69;3
23602;235307;49;70;98
23603;106318;49;70;37
23604;155562;55;71;79
23605;31743;43;69;7
23606;199561;46;68;98
23607;165964;46;68;85
23608;47881;55;71;79
23609;90215;49;70;62
23610;43944;43;69;8
23611;59167;49;70;87
23612;9826;40;67;66
23613;162745;40;67;8
23614;203413;43;69;2
23615;124653;40;67;69
23616;165291;46;68;9
23617;232580;40;67;69
23618;88085;40;67;47
23619;24707;55;71;65
23620;59158;43;69;75
23621;74372;49;70;32
23622;68998;37;66;95
23623;238414;55;71;69
23624;86078;49;70;95
23625;57718;40;67;48
23626;245026;40;67;63
23627;187607;40;67;2
23628;28038;40;67;61
23629;204221;55;71;30
23630;182936;40;67;90
23631;122969;55;71;1
23632;122376;40;67;31
23633;153817;46;68;90
23634;143163;55;71;19
23635;12109;55;71;73
23636;161683;43;69;54
23637;21545;37;66;51
23638;76778;40;67;71
23639;141869;43;69;41
23640;74752;40;67;37
23641;168095;49;70;7
23642;191748;40;67;37
23643;220236;46;68;26
23644;220237;40;67;72
23645;224012;49;70;94
23646;137127;55;71;45
23647;38637;49;70;51
23648;241350;55;71;35
23649;112262;55;71;4
23650;149315;40;67;31
23651;149817;37;66;40
23652;173645;55;71;91
23653;8971;37;66;7
23654;38399;43;69;85
23655;82496;46;68;26
23656;93727;55;71;20
23657;216096;40;67;57
23658;227360;55;71;25
23659;244950;43;69;78
23660;220302;49;70;98
23661;226027;43;69;62
23662;189547;55;71;21
23663;14581;40;67;14
23664;164547;37;66;1
23665;54874;40;67;36
23666;123435;37;66;26
23667;157774;40;67;60
23668;223621;37;66;85
23669;146436;46;68;84
23670;72457;37;66;54
23671;88470;43;69;82
23672;133824;46;68;88
23673;19590;40;67;78
23674;146851;37;66;60
23675;32232;46;68;25
23676;247481;49;70;36
23677;245754;43;69;35
23678;58053;40;67;56
23679;166637;46;68;47
23680;212818;49;70;82
23681;169079;55;71;80
23682;133657;49;70;58
23683;198666;43;69;74
23684;206522;43;69;66
23685;123936;40;67;37
23686;64479;40;67;43
23687;191501;40;67;87
23688;247117;49;70;54
23689;219645;49;70;99
23690;162747;37;66;50
23691;98799;37;66;65
23692;130457;40;67;16
23693;244398;49;70;48
23694;99317;37;66;8
23695;207339;43;69;73
23696;134295;37;66;53
23697;154709;37;66;9
23698;112045;40;67;30
23699;23964;46;68;46
23700;52559;37;66;2
23701;245293;43;69;40
23702;155900;55;71;60
23703;113923;55;71;94
23704;18601;49;70;14
23705;235499;49;70;8
23706;17642;49;70;78
23707;163407;43;69;60
